soc,charge_MW,discharge_MW,import_MW,export_MW,net_MW,objective_cost,run_id,prices_buy,prices_buy_forecast,demand_MW,demand_MW_forecast,profit_step,profit_daily
0.6855263157894737,0.0,0.0,38.446,0.0,38.446,42686.02190634062,4,55.77,64.67681508,29.3,38.446,0.0,1322.0790047867029
0.4223684210526315,0.0,12.359999999999998,23.21250672,0.0,23.21250672,42686.02190634062,4,56.73,59.95290702,29.46,35.57250672,701.1827999999998,1322.0790047867029
0.1592105263157894,0.0,12.359999999999998,19.83850488,0.0,19.83850488,42686.02190634062,4,54.84,55.72539104,27.29,32.19850488,677.8223999999999,1322.0790047867029
0.0,0.0,7.477799999999999,21.68206318,0.0,21.68206318,42686.02190634062,4,47.56,54.25064097,24.49,29.15986318,355.644168,1322.0790047867029
0.2375,0.0,12.3291,15.98802013,0.0,15.98802013,52093.62009718298,5,52.33,64.28362034,30.61,28.31712013,645.181803,1679.8225709999997
0.2375,0.0,0.0,26.78312673,0.0,26.78312673,52093.62009718298,5,43.25,61.76422388,29.22,26.78312673,0.0,1679.8225709999997
0.2375,0.0,0.0,25.88202063,0.0,25.88202063,52093.62009718298,5,42.34,57.61969796,27.96,25.88202063,0.0,1679.8225709999997
0.2375,0.0,0.0,25.71474933,0.0,25.71474933,52093.62009718298,5,40.25,55.7022459,27.59,25.71474933,0.0,1679.8225709999997
0.475,12.36,0.0,39.28287323,0.0,39.28287323,52093.62009718298,5,41.56,54.74318125,27.56,26.92287323,-513.6816,1679.8225709999997
0.7124999999999999,12.359999999999996,0.0,40.98938808,0.0,40.98938808,52093.62009718298,5,39.97,49.54756517,27.99,28.62938808,-494.02919999999983,1679.8225709999997
0.7124999999999999,0.0,0.0,31.96304348,0.0,31.96304348,52093.62009718298,5,45.7,59.69162884,31.29,31.96304348,0.0,1679.8225709999997
0.7124999999999999,0.0,0.0,34.74612691,0.0,34.74612691,52093.62009718298,5,54.94,63.69067844,36.59,34.74612691,0.0,1679.8225709999997
0.7124999999999999,0.0,0.0,41.21954168,0.0,41.21954168,52093.62009718298,5,60.0,65.40120035,41.49,41.21954168,0.0,1679.8225709999997
0.4493333333333333,0.0,12.36,30.35491589,0.0,30.35491589,52093.62009718298,5,57.92,63.77656921,42.82,42.71491589,715.8912,1679.8225709999997
0.4493333333333333,0.0,0.0,42.33209063,0.0,42.33209063,52093.62009718298,5,58.38,63.40521798,42.89,42.33209063,0.0,1679.8225709999997
0.4493333333333333,0.0,0.0,41.83457803,0.0,41.83457803,52093.62009718298,5,53.72,61.10054973,42.89,41.83457803,0.0,1679.8225709999997
0.4493333333333333,0.0,0.0,40.68863551,0.0,40.68863551,52093.62009718298,5,45.84,58.08710253,40.85,40.68863551,0.0,1679.8225709999997
0.6868421052631579,12.36,0.0,53.94324324,0.0,53.94324324,52093.62009718298,5,44.7,57.95997732,40.97,41.58324324,-552.492,1679.8225709999997
0.6842105263157895,0.0,0.1236000000000003,42.38721081,0.0,42.38721081,52093.62009718298,5,50.48,55.26834458,42.04,42.51081081,6.2393280000000155,1679.8225709999997
0.6842105263157895,0.0,0.0,41.09642426,0.0,41.09642426,52093.62009718298,5,53.64,59.85145432,42.49,41.09642426,0.0,1679.8225709999997
0.6842105263157895,0.0,0.0,42.5380694,0.0,42.5380694,52093.62009718298,5,54.94,64.72125603,42.69,42.5380694,0.0,1679.8225709999997
0.6842105263157895,0.0,0.0,42.00720578,0.0,42.00720578,52093.62009718298,5,56.33,64.09333333,42.18,42.00720578,0.0,1679.8225709999997
0.6842105263157895,0.0,0.0,39.43189635,0.0,39.43189635,52093.62009718298,5,57.58,66.38007488,41.38,39.43189635,0.0,1679.8225709999997
0.6842105263157895,0.0,0.0,37.60614074,0.0,37.60614074,52093.62009718298,5,60.95,69.96826087,40.48,37.60614074,0.0,1679.8225709999997
0.4210526315789473,0.0,12.36,28.448,0.0,28.448,52093.62009718298,5,61.81,68.80964766,39.71,40.808,763.9716,1679.8225709999997
0.1578947368421052,0.0,12.359999999999996,25.379618670000003,0.0,25.379618670000003,52093.62009718298,5,57.94,65.94926857,38.96,37.73961867,716.1383999999997,1679.8225709999997
0.0,0.0,7.415999999999999,26.881948210000004,0.0,26.881948210000004,52093.62009718298,5,52.94,66.19534546,35.95,34.29794821,392.6030399999999,1679.8225709999997
0.0,0.0,0.0,32.13597485,0.0,32.13597485,52093.62009718298,5,45.68,59.63213849,32.5,32.13597485,0.0,1679.8225709999997
0.2375,0.0,12.3291,16.807260630000002,0.0,16.807260630000002,45448.36570976702,6,58.65,65.54500765,32.23,29.13636063,723.101715,801.2357314736842
0.0,0.0,11.154899999999998,16.359789300000003,0.0,16.359789300000003,45448.36570976702,6,54.32,64.16627348,30.56,27.5146893,605.9341679999999,801.2357314736842
0.0,0.0,0.0,27.26492727,0.0,27.26492727,45448.36570976702,6,52.98,60.55621394,29.43,27.26492727,0.0,801.2357314736842
