prices_buy,prices_buy_forecast,demand_MW,demand_MW_forecast,soc,charge_MW,discharge_MW,import_MW,export_MW,profit_step,profit_daily
58.72,58.72,28.22,28.22,0.2631055250065462,0.0,12.56,15.659999999999998,0.0,737.5232,2314.264217174515
57.97,57.97,31.87,31.87,0.0,0.0,0.0,31.87,0.0,0.0,2314.264217174515
55.54,55.54,33.5,33.5,0.0,0.0,0.0,33.5,0.0,0.0,2314.264217174515
50.63,50.63,34.04,34.04,0.0,12.56,0.0,46.6,0.0,-635.9128000000001,2314.264217174515
47.16,47.16,34.59,34.59,0.23745273631840796,12.56,0.0,47.15,0.0,-592.3296,2314.264217174515
47.2,47.2,34.82,34.82,0.47490547263681593,12.56,0.0,47.38,0.0,-592.8320000000001,2314.264217174515
48.6,48.6,35.17,35.17,0.7123582089552238,12.56,0.0,47.730000000000004,0.0,-610.416,2314.264217174515
51.81,51.81,35.58,35.58,0.9498109452736319,2.6547368421052626,0.0,38.234736842105264,0.0,-137.54191578947365,2314.264217174515
58.73,58.73,35.78,35.78,1.0,0.0,0.0,35.78,0.0,0.0,2314.264217174515
61.15,61.15,36.01,36.01,1.0,0.0,0.0,36.01,0.0,0.0,2314.264217174515
70.54,70.54,36.35,36.35,1.0,0.0,0.0,36.35,0.0,0.0,2314.264217174515
73.66,73.66,36.73,36.73,1.0,0.0,12.56,24.169999999999995,0.0,925.1696,2314.264217174515
70.56,70.56,36.7,36.7,0.7368944749934538,0.0,10.057500000000005,26.6425,0.0,709.6572000000003,2314.264217174515
71.46,71.46,37.33,37.33,0.5262110500130924,0.0,12.56,24.769999999999996,0.0,897.5376,2314.264217174515
71.89,71.89,36.34,36.34,0.2631055250065462,0.0,12.56,23.78,0.0,902.9384,2314.264217174515
65.57,65.57,33.42,33.42,0.0,0.0,0.0,33.42,0.0,0.0,2314.264217174515
60.32,60.32,30.31,30.31,0.0,0.0,0.0,30.31,0.0,0.0,2314.264217174515
