prices_buy,prices_buy_forecast,demand_MW,demand_MW_forecast,soc,charge_MW,discharge_MW,import_MW,export_MW,profit_step,profit_daily
39.16,60.26674258,22.12,34.13813385,0.6867054202670856,0.0,12.56,21.57813385,0.0,491.84959999999995,560.7419256315779
43.8,68.10602326,23.74,39.08204179,0.4235998952605393,0.0,12.56,26.522041789999996,0.0,550.128,560.7419256315779
46.5,64.91106787,24.93,40.17932986,0.16049437025399305,0.0,7.661599999999992,32.51772986000001,0.0,356.2643999999996,560.7419256315779
52.24,57.65754253,25.4,39.18802018,2.7755575615628914e-17,12.56,0.0,51.748020180000005,0.0,-656.1344,560.7419256315779
50.0,54.89066483,25.53,37.15885715,0.237452736318408,12.56,0.0,49.718857150000005,0.0,-628.0,560.7419256315779
44.83,50.12860544,25.16,36.07510771,0.47490547263681593,12.56,0.0,48.63510771,0.0,-563.0648,560.7419256315779
40.61,49.57376857,23.83,36.53264045,0.7123582089552238,12.56,0.0,49.092640450000005,0.0,-510.0616,560.7419256315779
39.15,52.23309609,23.18,37.37011299,0.9498109452736319,2.6547368421052626,0.0,40.02484983210527,0.0,-103.93294736842103,560.7419256315779
38.0,54.4007587,23.05,38.27032302,1.0,0.0,0.0,38.27032302,0.0,0.0,560.7419256315779
42.0,52.94600953,23.34,38.90612371,1.0,0.0,12.56,26.34612371,0.0,527.52,560.7419256315779
44.32,54.71333333,24.25,38.20599797,0.7368944749934537,0.0,12.56,25.645997969999996,0.0,556.6592,560.7419256315779
47.99,56.95766304,25.62,36.83735996,0.47378894998690746,0.0,12.56,24.27735996,0.0,602.7544,560.7419256315779
52.57,60.8568,27.67,36.81548034,0.2106834249803612,0.0,10.057499999999992,26.75798034000001,0.0,528.7227749999996,560.7419256315779
55.77,64.67681508,29.3,38.446,0.0,12.56,0.0,51.006,0.0,-700.4712000000001,560.7419256315779
56.73,59.95290702,29.46,35.57250672,0.23745273631840796,12.56,0.0,48.13250672,0.0,-712.5287999999999,560.7419256315779
54.84,55.72539104,27.29,32.19850488,0.47490547263681593,0.0,12.56,19.63850488,0.0,688.7904000000001,560.7419256315779
47.56,54.25064097,24.49,29.15986318,0.21179994763026966,0.0,10.110799999999996,19.049063180000005,0.0,480.8696479999998,560.7419256315779
52.33,64.28362034,30.61,28.31712013,0.5,0.0,12.56,15.757120129999999,0.0,657.2648,1223.7381627105249
43.25,61.76422388,29.22,26.78312673,0.23689447499345373,0.0,11.308749999999998,15.474376730000001,0.0,489.1034374999999,1223.7381627105249
42.34,57.61969796,27.96,25.88202063,0.0,12.56,0.0,38.44202063,0.0,-531.7904000000001,1223.7381627105249
40.25,55.7022459,27.59,25.71474933,0.23745273631840796,12.56,0.0,38.27474933,0.0,-505.54,1223.7381627105249
41.56,54.74318125,27.56,26.92287323,0.47490547263681593,12.56,0.0,39.48287323,0.0,-521.9936,1223.7381627105249
39.97,49.54756517,27.99,28.62938808,0.7123582089552238,12.56,0.0,41.18938808,0.0,-502.02320000000003,1223.7381627105249
45.7,59.69162884,31.29,31.96304348,0.9498109452736319,0.0,12.56,19.40304348,0.0,573.9920000000001,1223.7381627105249
54.94,63.69067844,36.59,34.74612691,0.6867054202670856,0.0,12.56,22.18612691,0.0,690.0464,1223.7381627105249
60.0,65.40120035,41.49,41.21954168,0.4235998952605393,0.0,12.56,28.659541679999997,0.0,753.6,1223.7381627105249
57.92,63.77656921,42.82,42.71491589,0.16049437025399305,0.0,7.661599999999992,35.05331589000001,0.0,443.7598719999996,1223.7381627105249
58.38,63.40521798,42.89,42.33209063,2.7755575615628914e-17,12.56,0.0,54.892090630000006,0.0,-733.2528000000001,1223.7381627105249
53.72,61.10054973,42.89,41.83457803,0.237452736318408,12.56,0.0,54.394578030000005,0.0,-674.7232,1223.7381627105249
