prices_actual,prices_forecast,actual_demand,forecast_demand,soc,charge_MW,discharge_MW,import_MW,export_MW,profit_step,cumulative_profit,day
67.02,74.52112903,40.84,40.03636079,0.5261937593810633,0.0,10.78,29.256360790000002,0.0,722.4755999999999,294270.1898632215,161
56.85,72.02611439,38.37,38.446,0.26309687969053164,0.0,10.78,27.665999999999997,0.0,612.843,294883.0328632215,161
49.37,60.02150041,35.42,34.82562611,0.0,0.0,0.0,34.82562611,0.0,0.0,294883.0328632215,161
45.01,56.90459259,31.9,32.00267789,0.0,0.0,0.0,32.00267789,0.0,0.0,294883.0328632215,161
40.3,53.26313795,28.79,28.45155773,0.0,0.0,0.0,28.45155773,0.0,0.0,294883.0328632215,161
47.78,53.9720594,28.16,26.79002546,0.0,0.0,0.0,26.79002546,0.0,0.0,294883.0328632215,161
44.49,53.10629537,26.48,25.45704178,0.5,0.0,8.700099999999992,16.75694178000001,0.0,387.06744899999967,295270.1003122215,162
42.79,49.86457471,25.73,24.4985388,0.28766519823788567,0.0,0.0,24.4985388,0.0,0.0,295270.1003122215,162
41.76,46.89984353,25.39,23.79784222,0.28766519823788567,10.78,0.0,34.57784222,0.0,-450.17279999999994,294819.9275122215,162
41.83,46.71724001,25.81,23.82879158,0.5251101321585905,10.78,0.0,34.60879158,0.0,-450.9274,294369.0001122215,162
44.84,46.74479122,27.34,25.83670292,0.7625550660792952,10.78,0.0,36.61670292,0.0,-483.3752,293885.6249122215,162
50.0,50.13893744,32.42,28.16625,1.0,0.0,0.0,28.16625,0.0,0.0,293885.6249122215,162
56.6,64.42951963,38.13,34.29792,1.0,0.0,0.0,34.29792,0.0,0.0,293885.6249122215,162
60.6,67.21333233,41.98,38.21959727,1.0,0.0,8.677899999999996,29.541697270000007,0.0,525.8807399999997,294411.5056522215,162
59.49,68.55034235,42.97,41.65461377,0.7882070118491221,0.0,10.78,30.874613769999996,0.0,641.3022,295052.8078522215,162
56.02,64.7405773,42.5,40.56154453,0.5251101321585905,0.0,0.0,40.56154453,0.0,0.0,295052.8078522215,162
53.21,61.9414072,41.84,39.23460864,0.5251101321585905,0.0,0.0,39.23460864,0.0,0.0,295052.8078522215,162
50.99,55.9663179,39.83,36.95175276,0.5251101321585905,10.78,0.0,47.73175276,0.0,-549.6722,294503.1356522215,162
50.91,56.18880083,39.52,36.53264045,0.7625550660792952,10.78,0.0,47.31264045,0.0,-548.8097999999999,293954.3258522215,162
52.94,64.14852662,40.5,37.37011299,1.0,0.0,0.0,37.37011299,0.0,0.0,293954.3258522215,162
57.1,64.23105313,41.37,36.4010942,1.0,0.0,0.0,36.4010942,0.0,0.0,293954.3258522215,162
63.72,67.23417743,42.95,39.8976859,1.0,0.0,8.633500000000007,31.264185899999994,0.0,550.1266200000005,294504.4524722215,162
68.64,74.84,44.53,42.90410268,0.7892906390715949,0.0,10.78,32.12410268,0.0,739.9391999999999,295244.39167222154,162
66.53,71.06158984,43.72,41.21666529,0.5261937593810633,0.0,10.78,30.43666529,0.0,717.1934,295961.5850722215,162
60.17,74.52112903,42.67,38.96830657,0.26309687969053164,0.0,10.78,28.18830657,0.0,648.6326,296610.21767222154,162
58.36,66.5820948,39.87,38.446,0.0,0.0,0.0,38.446,0.0,0.0,296610.21767222154,162
52.45,61.33474545,36.96,34.73952369,0.0,0.0,0.0,34.73952369,0.0,0.0,296610.21767222154,162
50.12,60.24116182,33.63,31.96740195,0.0,0.0,0.0,31.96740195,0.0,0.0,296610.21767222154,162
48.4,56.56712451,30.44,30.9325655,0.0,0.0,0.0,30.9325655,0.0,0.0,296610.21767222154,162
50.7,59.48422538,30.44,29.63825526,0.0,0.0,0.0,29.63825526,0.0,0.0,296610.21767222154,162
40.96,55.14610053,28.98,27.71196833,0.5,0.0,0.0,27.71196833,0.0,0.0,296610.21767222154,163
37.53,50.40462081,27.87,27.19118517,0.5,0.0,0.0,27.19118517,0.0,0.0,296610.21767222154,163
36.56,48.99830327,27.5,26.16519078,0.5,10.78,0.0,36.94519078,0.0,-394.1168,296216.1008722215,163
36.52,49.69140898,27.46,26.24684558,0.7374449339207048,10.78,0.0,37.02684558,0.0,-393.6856,295822.4152722215,163
36.49,50.12457115,28.08,26.45004055,0.9748898678414095,1.140000000000008,0.0,27.59004055000001,0.0,-41.59860000000029,295780.81667222147,163
45.93,58.20934407,31.29,29.65126582,1.0,0.0,0.0,29.65126582,0.0,0.0,295780.81667222147,163
50.79,61.70363149,36.35,34.21908452,1.0,0.0,0.0,34.21908452,0.0,0.0,295780.81667222147,163
58.28,63.42081934,40.95,39.37996033,1.0,0.0,0.0,39.37996033,0.0,0.0,295780.81667222147,163
55.94,65.4195659,41.99,40.50108423,1.0,0.0,8.677899999999996,31.823184230000003,0.0,485.44172599999973,296266.25839822146,163
52.08,65.56064911,42.07,40.67888877,0.7882070118491221,0.0,10.78,29.89888877,0.0,561.4223999999999,296827.68079822144,163
50.53,59.43863048,41.96,40.13889324,0.5251101321585905,0.0,0.0,40.13889324,0.0,0.0,296827.68079822144,163
44.73,55.58289474,40.07,39.37056989,0.5251101321585905,10.78,0.0,50.15056989,0.0,-482.1893999999999,296345.49139822146,163
44.86,56.56041333,40.26,41.58324324,0.7625550660792952,10.78,0.0,52.36324324,0.0,-483.59079999999994,295861.90059822146,163
51.33,59.30944654,41.3,42.51081081,1.0,0.0,0.0,42.51081081,0.0,0.0,295861.90059822146,163
52.59,61.49516872,41.74,41.27896008,1.0,0.0,0.0,41.27896008,0.0,0.0,295861.90059822146,163
58.28,65.49299859,42.06,42.41657956,1.0,0.0,8.633500000000007,33.78307956,0.0,503.16038000000043,296365.0609782215,163
56.85,74.325,41.53,41.87426229,0.7892906390715949,0.0,10.78,31.094262289999996,0.0,612.843,296977.90397822147,163
57.13,67.78878261,40.88,40.07062444,0.5261937593810633,0.0,10.78,29.290624440000002,0.0,615.8614,297593.76537822146,163
61.5,64.144,39.97,40.27341295,0.26309687969053164,0.0,0.0,40.27341295,0.0,0.0,297593.76537822146,163
63.51,68.33191833,39.39,40.808,0.26309687969053164,0.0,10.78,30.028,0.0,684.6378,298278.4031782215,163
59.29,64.64417361,38.66,37.99395183,0.0,0.0,0.0,37.99395183,0.0,0.0,298278.4031782215,163
52.37,63.55684621,35.68,35.77882488,0.0,0.0,0.0,35.77882488,0.0,0.0,298278.4031782215,163
46.17,60.68387508,32.51,32.69035106,0.0,0.0,0.0,32.69035106,0.0,0.0,298278.4031782215,163
43.67,59.69552867,30.2,29.04086056,0.0,0.0,0.0,29.04086056,0.0,0.0,298278.4031782215,163
46.65,55.05720299,28.67,27.55593614,0.5,0.0,0.0,27.55593614,0.0,0.0,298278.4031782215,164
40.67,50.27265403,27.49,26.60559654,0.5,0.0,0.0,26.60559654,0.0,0.0,298278.4031782215,164
37.56,48.51349627,27.04,25.78224104,0.5,10.78,0.0,36.562241039999996,0.0,-404.8968,297873.5063782215,164
39.43,46.3331033,26.78,26.32788636,0.7374449339207048,10.78,0.0,37.10788636,0.0,-425.05539999999996,297448.4509782215,164
37.87,49.85821621,27.06,26.39697714,0.9748898678414095,1.140000000000008,0.0,27.53697714000001,0.0,-43.171800000000296,297405.2791782215,164
46.54,56.60845546,30.08,31.96304348,1.0,0.0,0.0,31.96304348,0.0,0.0,297405.2791782215,164
52.94,61.96580784,35.13,36.42985849,1.0,0.0,0.0,36.42985849,0.0,0.0,297405.2791782215,164
60.27,62.87197637,39.97,41.04873037,1.0,0.0,8.677899999999996,32.37083037000001,0.0,523.0170329999997,297928.2962112215,164
54.36,62.99477406,41.04,42.45344619,0.7882070118491221,0.0,10.78,31.67344619,0.0,586.0007999999999,298514.29701122147,164
48.88,60.51293333,41.24,41.69854089,0.5251101321585905,0.0,0.0,41.69854089,0.0,0.0,298514.29701122147,164
49.74,60.95196011,41.32,41.4118181,0.5251101321585905,0.0,0.0,41.4118181,0.0,0.0,298514.29701122147,164
43.31,55.92541353,39.44,40.40506623,0.5251101321585905,10.78,0.0,51.185066230000004,0.0,-466.8818,298047.4152112215,164
43.31,51.18532667,39.41,41.58324324,0.7625550660792952,10.78,0.0,52.36324324,0.0,-466.8818,297580.5334112215,164
47.79,58.3723769,40.34,42.51081081,1.0,0.0,0.0,42.51081081,0.0,0.0,297580.5334112215,164
48.88,60.69192559,40.76,42.12248479,1.0,0.0,0.0,42.12248479,0.0,0.0,297580.5334112215,164
52.71,65.14194104,41.02,43.15184271,1.0,0.0,0.0,43.15184271,0.0,0.0,297580.5334112215,164
55.65,66.17,40.68,42.21882613,1.0,0.0,0.0,42.21882613,0.0,0.0,297580.5334112215,164
61.34,67.68067158,39.97,41.32421873,1.0,0.0,10.78,30.544218729999997,0.0,661.2452,298241.7786112215,164
66.66,67.97122363,39.0,40.25784323,0.7369031203094684,0.0,10.78,29.477843229999998,0.0,718.5948,298960.37341122155,164
66.54,69.5229746,38.32,40.808,0.4738062406189367,0.0,10.78,30.028,0.0,717.3012,299677.67461122153,164
64.06,66.6853023,37.8,39.10997794,0.2107093609284051,0.0,8.633500000000007,30.476477939999995,0.0,553.0620100000004,300230.7366212215,164
55.77,65.20776477,35.06,36.96171858,0.0,0.0,0.0,36.96171858,0.0,0.0,300230.7366212215,164
46.22,61.24760843,31.88,33.98075665,0.0,0.0,0.0,33.98075665,0.0,0.0,300230.7366212215,164
51.14,65.75674028,29.8,30.53811216,0.0,0.0,0.0,30.53811216,0.0,0.0,300230.7366212215,164
50.04,61.58059693,28.15,28.42366798,0.5,0.0,7.6490499999999955,20.774617980000006,0.0,382.7584619999998,300613.4950832215,165
43.55,59.09689845,26.75,27.62179454,0.31331714400771243,0.0,0.0,27.62179454,0.0,0.0,300613.4950832215,165
39.94,57.54905013,26.13,27.32136787,0.31331714400771243,0.0,0.0,27.32136787,0.0,0.0,300613.4950832215,165
39.31,58.63190891,25.89,27.06393503,0.31331714400771243,0.0,0.0,27.06393503,0.0,0.0,300613.4950832215,165
43.38,55.63876014,25.62,28.1175193,0.31331714400771243,0.0,0.0,28.1175193,0.0,0.0,300613.4950832215,165
39.04,57.36429698,26.83,30.238,0.31331714400771243,0.0,0.0,30.238,0.0,0.0,300613.4950832215,165
41.16,55.12427504,29.74,30.36597333,0.31331714400771243,10.78,0.0,41.14597333,0.0,-443.7047999999999,300169.7902832215,165
43.72,61.00977624,32.33,34.61004163,0.5507620779284172,0.0,0.0,34.61004163,0.0,0.0,300169.7902832215,165
49.82,56.84099044,33.66,35.7796623,0.5507620779284172,0.0,0.0,35.7796623,0.0,0.0,300169.7902832215,165
44.85,61.95767625,33.93,38.31808197,0.5507620779284172,0.0,10.78,27.53808197,0.0,483.483,300653.2732832215,165
41.46,59.32879567,33.55,36.30738216,0.28766519823788567,0.0,0.0,36.30738216,0.0,0.0,300653.2732832215,165
36.79,59.38480576,32.52,35.75197438,0.28766519823788567,0.0,0.0,35.75197438,0.0,0.0,300653.2732832215,165
33.02,49.37281333,31.51,31.48666667,0.28766519823788567,10.78,0.0,42.26666667,0.0,-355.9556,300297.31768322154,165
32.96,49.94947858,31.24,31.96894737,0.5251101321585905,10.78,0.0,42.748947369999996,0.0,-355.30879999999996,299942.00888322154,165
34.55,49.14897942,31.26,31.72306265,0.7625550660792952,10.78,0.0,42.50306265,0.0,-372.44899999999996,299569.5598832215,165
38.57,56.02601801,31.84,33.18699781,1.0,0.0,0.0,33.18699781,0.0,0.0,299569.5598832215,165
41.64,66.17,32.65,33.88856879,1.0,0.0,8.633500000000007,25.255068789999996,0.0,359.4989400000003,299929.05882322154,165
44.16,64.19857867,33.47,37.34347587,0.7892906390715949,0.0,0.0,37.34347587,0.0,0.0,299929.05882322154,165
52.1,71.25333333,34.36,36.85690757,0.7892906390715949,0.0,10.78,26.076907569999996,0.0,561.638,300490.6968232215,165
51.59,68.41751126,34.23,40.27333333,0.5261937593810633,0.0,10.78,29.49333333,0.0,556.1402,301046.83702322154,165
53.04,65.75381944,34.14,35.93558189,0.26309687969053164,0.0,0.0,35.93558189,0.0,0.0,301046.83702322154,165
46.7,66.57706526,32.35,32.64253227,0.26309687969053164,0.0,10.78,21.862532269999996,0.0,503.426,301550.2630232215,165
41.9,63.95934933,29.78,30.98389571,0.0,0.0,0.0,30.98389571,0.0,0.0,301550.2630232215,165
45.17,62.63364327,27.69,28.90047176,0.0,0.0,0.0,28.90047176,0.0,0.0,301550.2630232215,165
40.38,58.85171527,26.07,27.50589467,0.5,0.0,10.78,16.72589467,0.0,435.2964,301985.5594232215,166
34.63,55.45333454,24.8,26.56463672,0.23690312030946836,0.0,0.0,26.56463672,0.0,0.0,301985.5594232215,166
33.88,51.11993422,24.14,25.66169076,0.23690312030946836,0.0,0.0,25.66169076,0.0,0.0,301985.5594232215,166
34.19,48.56435803,23.77,25.85384315,0.23690312030946836,10.78,0.0,36.63384315,0.0,-368.56819999999993,301616.9912232215,166
32.46,48.73437493,23.24,24.63855087,0.4743480542301732,10.78,0.0,35.41855087,0.0,-349.9188,301267.07242322154,166
31.21,47.80558613,23.25,27.39,0.711792988150878,10.78,0.0,38.17,0.0,-336.4438,300930.62862322154,166
31.67,50.89239566,24.4,28.32930333,0.9492379220715828,0.0,0.0,28.32930333,0.0,0.0,300930.62862322154,166
34.67,61.63370028,26.14,33.36526034,0.9492379220715828,0.0,10.78,22.585260339999998,0.0,373.7426,301304.37122322153,166
36.97,60.38681003,27.28,36.71110893,0.6861410423810511,0.0,10.78,25.93110893,0.0,398.53659999999996,301702.9078232215,166
39.09,64.35587036,27.77,36.26778241,0.4230441626905195,0.0,10.78,25.48778241,0.0,421.3902,302124.29802322155,166
37.2,56.15126535,28.09,36.37457727,0.15994728299998784,0.0,0.0,36.37457727,0.0,0.0,302124.29802322155,166
36.97,50.86033835,27.96,35.14039468,0.15994728299998784,5.798393351800562,0.0,40.93878803180056,0.0,-214.36660221606678,301909.93142100546,166
27.0,45.96262667,27.08,31.48666667,0.28766519823788567,10.78,0.0,42.26666667,0.0,-291.06,301618.87142100546,166
25.6,46.1891449,26.58,31.96894737,0.5251101321585905,10.78,0.0,42.748947369999996,0.0,-275.968,301342.90342100547,166
31.55,50.75409677,26.72,34.02363484,0.7625550660792952,10.78,0.0,44.80363484,0.0,-340.109,301002.79442100547,166
41.69,56.18789447,27.24,33.68498531,1.0,0.0,0.0,33.68498531,0.0,0.0,301002.79442100547,166
42.03,59.76857143,28.36,33.62349768,1.0,0.0,0.0,33.62349768,0.0,0.0,301002.79442100547,166
45.72,65.21641304,29.5,34.65697619,1.0,0.0,10.78,23.87697619,0.0,492.86159999999995,301495.6560210055,166
50.28,74.11666667,30.83,35.52464767,0.7369031203094684,0.0,10.78,24.74464767,0.0,542.0183999999999,302037.6744210055,166
59.81,66.48231573,31.64,40.27333333,0.4738062406189367,0.0,10.78,29.49333333,0.0,644.7518,302682.4262210055,166
60.71,63.20622662,32.25,35.81942457,0.2107093609284051,0.0,0.0,35.81942457,0.0,0.0,302682.4262210055,166
58.92,64.96189396,30.86,33.32646635,0.2107093609284051,0.0,8.633500000000007,24.692966349999992,0.0,508.68582000000043,303191.1120410055,166
49.91,61.49149642,28.5,29.35390593,0.0,0.0,0.0,29.35390593,0.0,0.0,303191.1120410055,166
44.09,61.19848319,26.35,29.1014972,0.0,0.0,0.0,29.1014972,0.0,0.0,303191.1120410055,166
40.98,55.00286779,24.99,27.57382993,0.5,0.0,8.700099999999992,18.873729930000007,0.0,356.53009799999967,303547.64213900553,167
39.22,50.51253222,24.2,26.64927003,0.28766519823788567,0.0,0.0,26.64927003,0.0,0.0,303547.64213900553,167
37.78,48.38218614,23.9,25.78224104,0.28766519823788567,10.78,0.0,36.562241039999996,0.0,-407.2684,303140.37373900553,167
37.48,46.3331033,24.08,26.27317925,0.5251101321585905,10.78,0.0,37.05317925,0.0,-404.03439999999995,302736.3393390055,167
36.89,49.50909725,25.15,26.3726901,0.7625550660792952,10.78,0.0,37.1526901,0.0,-397.6742,302338.6651390055,167
43.84,58.5580936,29.04,31.96304348,1.0,0.0,0.0,31.96304348,0.0,0.0,302338.6651390055,167
49.33,61.76338684,34.46,36.29028688,1.0,0.0,0.0,36.29028688,0.0,0.0,302338.6651390055,167
55.78,65.07764098,39.89,40.92900951,1.0,0.0,10.78,30.14900951,0.0,601.3084,302939.9735390055,167
52.42,64.16110636,41.16,42.94261738,0.7369031203094684,0.0,7.5824500000000095,35.36016737999999,0.0,397.47202900000053,303337.4455680055,167
48.35,62.04143331,41.4,42.60794287,0.55184570515089,0.0,0.0,42.60794287,0.0,0.0,303337.4455680055,167
47.39,59.95897299,41.48,42.10795548,0.55184570515089,0.0,0.0,42.10795548,0.0,0.0,303337.4455680055,167
42.5,54.84131579,39.99,40.86131268,0.55184570515089,10.78,0.0,51.64131268,0.0,-458.15,302879.2955680055,167
42.5,58.48706667,40.32,41.58324324,0.7892906390715949,0.0,0.0,41.58324324,0.0,0.0,302879.2955680055,167
45.64,59.53998029,41.46,42.51081081,0.7892906390715949,0.0,0.0,42.51081081,0.0,0.0,302879.2955680055,167
47.71,59.88700437,41.98,42.99944115,0.7892906390715949,0.0,0.0,42.99944115,0.0,0.0,302879.2955680055,167
51.18,61.58785294,42.25,42.88521103,0.7892906390715949,0.0,0.0,42.88521103,0.0,0.0,302879.2955680055,167
54.31,64.09333333,41.71,42.65760612,0.7892906390715949,0.0,0.0,42.65760612,0.0,0.0,302879.2955680055,167
58.04,63.24593841,41.02,41.11185175,0.7892906390715949,0.0,0.0,41.11185175,0.0,0.0,302879.2955680055,167
68.05,65.61666667,40.22,40.48405251,0.7892906390715949,0.0,10.78,29.704052509999997,0.0,733.579,303612.8745680055,167
66.49,70.68319336,39.44,40.808,0.5261937593810633,0.0,10.78,30.028,0.0,716.7621999999999,304329.6367680055,167
64.73,65.43254266,39.06,39.09835617,0.26309687969053164,0.0,10.78,28.31835617,0.0,697.7894,305027.4261680055,167
51.73,63.54048325,36.15,36.81690581,0.0,0.0,0.0,36.81690581,0.0,0.0,305027.4261680055,167
46.49,59.47929191,32.98,33.29092025,0.0,0.0,0.0,33.29092025,0.0,0.0,305027.4261680055,167
52.54,60.67062775,31.03,30.4506279,0.0,0.0,0.0,30.4506279,0.0,0.0,305027.4261680055,167
48.24,56.88445389,29.45,28.58105477,0.5,0.0,0.0,28.58105477,0.0,0.0,305027.4261680055,168
46.75,54.89544916,28.25,28.39890713,0.5,1.140000000000008,0.0,29.53890713000001,0.0,-53.29500000000037,304974.1311680055,168
47.6,52.98648841,27.86,27.62661382,0.5251101321585905,10.78,0.0,38.40661382,0.0,-513.1279999999999,304461.0031680055,168
47.6,55.09197408,28.0,27.27601067,0.7625550660792952,0.0,0.0,27.27601067,0.0,0.0,304461.0031680055,168
47.34,49.87967555,28.54,27.48764495,0.7625550660792952,10.78,0.0,38.26764495,0.0,-510.3252,303950.6779680055,168
54.15,59.55730134,31.3,31.17333333,1.0,0.0,0.0,31.17333333,0.0,0.0,303950.6779680055,168
56.59,62.90165106,36.61,36.2720756,1.0,0.0,0.0,36.2720756,0.0,0.0,303950.6779680055,168
66.14,65.00086731,41.69,40.8322145,1.0,0.0,9.728949999999998,31.1032645,0.0,643.4727529999999,304594.15072100546,168
57.43,63.7195081,43.0,42.74311881,0.7625550660792952,0.0,0.0,42.74311881,0.0,0.0,304594.15072100546,168
55.32,62.99636376,43.22,41.9495247,0.7625550660792952,0.0,0.0,41.9495247,0.0,0.0,304594.15072100546,168
52.65,60.49865648,43.19,42.37601078,0.7625550660792952,0.0,0.0,42.37601078,0.0,0.0,304594.15072100546,168
47.39,58.65598997,41.45,41.46351513,0.7625550660792952,10.78,0.0,52.24351513,0.0,-510.8642,304083.28652100544,168
45.02,58.93921333,41.43,41.58324324,1.0,0.0,0.0,41.58324324,0.0,0.0,304083.28652100544,168
54.0,59.71095367,42.48,42.51081081,1.0,0.0,0.0,42.51081081,0.0,0.0,304083.28652100544,168
55.86,61.49246343,43.06,42.93290155,1.0,0.0,0.0,42.93290155,0.0,0.0,304083.28652100544,168
58.97,64.17436923,43.39,43.21836164,1.0,0.0,0.0,43.21836164,0.0,0.0,304083.28652100544,168
56.24,66.23333333,42.98,43.06753732,1.0,0.0,0.0,43.06753732,0.0,0.0,304083.28652100544,168
57.3,67.73978015,42.25,42.07373683,1.0,0.0,10.78,31.29373683,0.0,617.694,304700.98052100546,168
64.76,71.25333333,41.27,41.4303131,0.7369031203094684,0.0,10.78,30.650313099999998,0.0,698.1128,305399.09332100546,168
68.04,69.44542987,40.65,40.808,0.4738062406189367,0.0,10.78,30.028,0.0,733.4712000000001,306132.5645210055,168
62.34,67.1987208,40.0,38.93490413,0.2107093609284051,0.0,8.633500000000007,30.301404129999995,0.0,538.2123900000005,306670.7769110055,168
55.22,65.79614286,37.28,37.07107905,0.0,0.0,0.0,37.07107905,0.0,0.0,306670.7769110055,168
46.8,61.24760843,33.98,34.02783231,0.0,0.0,0.0,34.02783231,0.0,0.0,306670.7769110055,168
51.2,65.28962773,31.66,30.92385783,0.0,0.0,0.0,30.92385783,0.0,0.0,306670.7769110055,168
47.79,60.39114682,30.1,28.77678133,0.5,0.0,0.0,28.77678133,0.0,0.0,306670.7769110055,169
45.22,59.10761155,28.81,28.39150547,0.5,0.0,0.0,28.39150547,0.0,0.0,306670.7769110055,169
44.25,56.80544121,28.3,27.90924654,0.5,10.78,0.0,38.68924654,0.0,-477.015,306193.7619110055,169
44.02,59.13842958,28.29,28.11663953,0.7374449339207048,0.0,0.0,28.11663953,0.0,0.0,306193.7619110055,169
44.87,52.78208206,28.74,27.63601345,0.7374449339207048,10.78,0.0,38.41601345,0.0,-483.69859999999994,305710.0633110055,169
53.96,59.68583119,31.67,31.96304348,0.9748898678414095,0.0,0.0,31.96304348,0.0,0.0,305710.0633110055,169
55.61,61.73395768,36.99,36.59901108,0.9748898678414095,0.0,0.0,36.59901108,0.0,0.0,305710.0633110055,169
62.74,65.42015377,41.94,41.20042034,0.9748898678414095,0.0,10.78,30.42042034,0.0,676.3371999999999,306386.4005110055,169
61.14,64.44727973,43.28,42.46406415,0.7117929881508779,0.0,0.0,42.46406415,0.0,0.0,306386.4005110055,169
56.68,60.6882095,43.45,41.63224276,0.7117929881508779,0.0,0.0,41.63224276,0.0,0.0,306386.4005110055,169
57.27,60.36413433,43.54,41.26666634,0.7117929881508779,0.0,0.0,41.26666634,0.0,0.0,306386.4005110055,169
54.89,55.32233083,41.9,40.92390946,0.7117929881508779,10.78,0.0,51.70390946,0.0,-591.7142,305794.6863110055,169
54.78,58.69663667,41.84,41.58324324,0.9492379220715828,0.0,0.0,41.58324324,0.0,0.0,305794.6863110055,169
56.16,58.90092893,43.04,42.51081081,0.9492379220715828,0.0,0.0,42.51081081,0.0,0.0,305794.6863110055,169
57.3,60.00681747,43.5,42.80056802,0.9492379220715828,0.0,0.0,42.80056802,0.0,0.0,305794.6863110055,169
65.71,62.3136217,43.8,42.81723891,0.9492379220715828,0.0,0.0,42.81723891,0.0,0.0,305794.6863110055,169
70.35,66.23333333,43.21,42.26443368,0.9492379220715828,0.0,10.78,31.484433680000002,0.0,758.3729999999999,306553.0593110055,169
61.61,62.79640942,42.45,40.54896286,0.6861410423810511,0.0,0.0,40.54896286,0.0,0.0,306553.0593110055,169
72.33,65.61666667,41.47,40.2282012,0.6861410423810511,0.0,10.78,29.4482012,0.0,779.7173999999999,307332.77671100554,169
64.94,70.46684603,40.83,40.808,0.4230441626905195,0.0,10.78,30.028,0.0,700.0532,308032.82991100557,169
62.47,64.48685275,40.14,39.09311537,0.15994728299998784,0.0,6.553600000000002,32.53951537,0.0,409.4033920000001,308442.2333030056,169
56.23,63.54048325,37.23,36.27955645,0.0,0.0,0.0,36.27955645,0.0,0.0,308442.2333030056,169
49.76,59.50422022,33.98,32.38195297,0.0,0.0,0.0,32.38195297,0.0,0.0,308442.2333030056,169
52.9,60.86374482,31.63,29.07450826,0.0,0.0,0.0,29.07450826,0.0,0.0,308442.2333030056,169
54.19,56.41995472,30.04,27.59258569,0.5,0.0,8.700099999999992,18.892485690000008,0.0,471.45841899999954,308913.69172200555,170
53.18,52.23001462,28.69,26.65389541,0.28766519823788567,0.0,0.0,26.65389541,0.0,0.0,308913.69172200555,170
51.07,50.39010789,28.16,25.91156078,0.28766519823788567,10.78,0.0,36.691560779999996,0.0,-550.5346,308363.15712200553,170
50.55,49.86577106,28.23,26.3512942,0.5251101321585905,10.78,0.0,37.1312942,0.0,-544.929,307818.22812200553,170
48.94,50.41153103,28.64,26.37677668,0.7625550660792952,10.78,0.0,37.15677668,0.0,-527.5731999999999,307290.65492200555,170
51.45,57.13416463,31.76,31.96304348,1.0,0.0,0.0,31.96304348,0.0,0.0,307290.65492200555,170
56.94,62.47406726,36.71,36.36372515,1.0,0.0,7.626849999999998,28.736875150000003,0.0,434.27283899999986,307724.9277610055,170
61.85,62.81427189,41.65,41.12448272,0.8138589576189489,0.0,10.78,30.344482720000002,0.0,666.7429999999999,308391.67076100555,170
58.93,62.70913574,42.91,42.17411397,0.5507620779284172,0.0,10.78,31.39411397,0.0,635.2654,309026.9361610055,170
59.43,60.49423232,43.26,41.44120929,0.28766519823788567,0.0,0.0,41.44120929,0.0,0.0,309026.9361610055,170
57.86,57.85156408,43.39,40.69777246,0.28766519823788567,0.0,0.0,40.69777246,0.0,0.0,309026.9361610055,170
54.53,51.67007519,41.95,39.65235737,0.28766519823788567,10.78,0.0,50.43235737,0.0,-587.8334,308439.1027610055,170
54.02,48.13858,41.93,41.58324324,0.5251101321585905,10.78,0.0,52.36324324,0.0,-582.3356,307856.7671610055,170
55.75,56.27986138,43.0,42.51081081,0.7625550660792952,10.78,0.0,53.29081081,0.0,-600.985,307255.78216100554,170
57.71,60.02915051,43.46,41.03185223,1.0,0.0,0.0,41.03185223,0.0,0.0,307255.78216100554,170
59.48,61.92463364,43.73,42.43455972,1.0,0.0,0.0,42.43455972,0.0,0.0,307255.78216100554,170
60.59,64.09333333,43.27,42.25554148,1.0,0.0,8.633500000000007,33.62204147999999,0.0,523.1037650000004,307778.88592600555,170
59.26,62.95506884,42.54,40.25476635,0.7892906390715949,0.0,0.0,40.25476635,0.0,0.0,307778.88592600555,170
67.6,65.61666667,41.49,40.72099185,0.7892906390715949,0.0,10.78,29.940991849999996,0.0,728.728,308507.61392600555,170
68.71,70.46684603,40.96,40.808,0.5261937593810633,0.0,10.78,30.028,0.0,740.6937999999999,309248.30772600556,170
62.16,65.22874802,40.26,39.14218613,0.26309687969053164,0.0,10.78,28.362186129999998,0.0,670.0848,309918.39252600557,170
55.56,63.54048325,37.58,36.78892669,0.0,0.0,0.0,36.78892669,0.0,0.0,309918.39252600557,170
49.37,59.47929191,34.34,34.63874233,0.0,0.0,0.0,34.63874233,0.0,0.0,309918.39252600557,170
43.78,61.65683283,31.31,30.54962575,0.0,0.0,0.0,30.54962575,0.0,0.0,309918.39252600557,170
43.37,56.79230712,29.86,28.66555187,0.5,0.0,0.0,28.66555187,0.0,0.0,309918.39252600557,171
42.11,54.61700886,28.64,28.63414046,0.5,0.0,0.0,28.63414046,0.0,0.0,309918.39252600557,171
40.99,53.07243785,28.06,27.96784319,0.5,10.78,0.0,38.74784319,0.0,-441.8722,309476.5203260056,171
43.14,53.71821091,28.3,28.13578994,0.7374449339207048,1.140000000000008,0.0,29.275789940000006,0.0,-49.17960000000034,309427.3407260056,171
43.19,52.73398785,28.76,27.63305666,0.7625550660792952,10.78,0.0,38.41305666,0.0,-465.5882,308961.7525260056,171
47.04,61.37520084,31.79,31.17333333,1.0,0.0,0.0,31.17333333,0.0,0.0,308961.7525260056,171
51.91,64.54855716,36.67,36.71621712,1.0,0.0,0.0,36.71621712,0.0,0.0,308961.7525260056,171
